datetime,code,open,close,high,low,vol,amount,p_change
2014-10-13,000300,2457.41,2454.95,2460.39,2430.55,1315933.0,112784482304.0,-0.48
2014-10-10,000300,2472.1,2466.79,2482.14,2457.68,1476343.0,121924976640.0,-0.61
2014-10-09,000300,2480.2,2481.95,2488.11,2461.11,1379239.0,120752627712.0,0.14
2014-10-08,000300,2460.87,2478.38,2478.38,2445.27,1219536.0,116500111360.0,1.12
2014-09-30,000300,2452.17,2450.99,2454.89,2444.2,1158042.0,101906554880.0,0.13
2014-09-29,000300,2443.91,2447.8,2453.67,2435.61,1234017.0,111463776256.0,0.43
2014-09-26,000300,2430.81,2437.2,2439.65,2420.5,1002994.0,87757381632.0,0.01
2014-09-25,000300,2453.42,2436.97,2462.67,2429.59,1386618.0,119612628992.0,-0.2
2014-09-24,000300,2391.42,2441.86,2443.98,2387.07,1427135.0,120389935104.0,1.77
2014-09-23,000300,2379.52,2399.46,2402.48,2379.52,840333.0,75463680000.0,0.86
2014-09-22,000300,2419.33,2378.92,2419.33,2374.11,1022408.0,88958058496.0,-1.91
2014-09-19,000300,2409.31,2425.21,2430.15,2402.31,1018135.0,88221040640.0,0.69
2014-09-18,000300,2396.38,2408.66,2414.95,2389.62,1159263.0,92105334784.0,0.31
2014-09-17,000300,2395.36,2401.33,2405.37,2379.09,1252690.0,98039472128.0,0.53
2014-09-16,000300,2440.34,2388.76,2442.92,2386.98,1867427.0,147250167808.0,-1.99
2014-09-15,000300,2433.0,2437.19,2439.25,2418.96,1222471.0,112507691008.0,-0.05
2014-09-12,000300,2418.75,2438.36,2438.36,2412.62,1091601.0,96625762304.0,0.62
2014-09-11,000300,2430.68,2423.45,2461.47,2417.27,1329825.0,127203385344.0,-0.37
2014-09-10,000300,2435.59,2432.43,2437.08,2422.65,1091755.0,97472684032.0,-0.52
2014-09-09,000300,2452.23,2445.22,2454.89,2437.08,1181943.0,107795210240.0,-0.16
2014-09-05,000300,2433.17,2449.26,2450.63,2427.99,1335517.0,123349319680.0,0.95
2014-09-04,000300,2411.93,2426.22,2427.3,2404.08,1112722.0,108294701056.0,0.72
2014-09-03,000300,2389.69,2408.84,2414.26,2389.68,1297342.0,123629191168.0,0.94
2014-09-02,000300,2359.86,2386.46,2387.66,2349.95,1144367.0,106925793280.0,1.32
2014-09-01,000300,2340.92,2355.32,2355.55,2338.53,773208.0,73362243584.0,0.73
2014-08-29,000300,2317.3,2338.29,2338.77,2313.26,632114.0,58359967744.0,1.17
2014-08-28,000300,2328.06,2311.28,2336.36,2309.64,704906.0,66195968000.0,-0.7
2014-08-27,000300,2323.79,2327.6,2336.74,2322.88,676762.0,62448676864.0,0.15
2014-08-26,000300,2339.6,2324.09,2350.39,2317.18,938442.0,83135029248.0,-0.8
2014-08-25,000300,2367.02,2342.86,2367.61,2338.46,973737.0,85182496768.0,-0.95
2014-08-22,000300,2352.32,2365.36,2368.46,2350.99,898239.0,85642461184.0,0.47
2014-08-21,000300,2365.73,2354.24,2367.46,2333.3,1006902.0,92192063488.0,-0.5
2014-08-20,000300,2371.65,2366.14,2375.47,2360.84,1012880.0,91374804992.0,-0.36
2014-08-19,000300,2378.89,2374.77,2379.47,2358.97,1158500.0,102742761472.0,0.01
2014-08-18,000300,2366.27,2374.56,2379.8,2361.2,1045095.0,90148913152.0,0.59
2014-08-15,000300,2337.99,2360.63,2366.9,2333.12,935925.0,81888215040.0,1.06
2014-08-14,000300,2357.2,2335.95,2363.18,2334.08,979694.0,84251435008.0,-0.97
2014-08-13,000300,2358.46,2358.9,2370.51,2335.69,1104477.0,94185267200.0,0.08
2014-08-12,000300,2361.17,2357.05,2361.17,2344.72,918226.0,82973769728.0,-0.35
2014-08-11,000300,2338.01,2365.35,2367.0,2337.01,916011.0,82973900800.0,1.47
2014-08-08,000300,2329.18,2331.13,2339.27,2319.29,867396.0,72605663232.0,0.16
2014-08-07,000300,2363.61,2327.46,2369.2,2326.27,1167292.0,94254456832.0,-1.51
2014-08-06,000300,2358.21,2363.22,2371.67,2334.33,1163418.0,96681295872.0,-0.26
2014-08-05,000300,2376.8,2369.35,2380.77,2353.8,1118617.0,97906974720.0,-0.26
2014-08-04,000300,2336.63,2375.62,2375.62,2332.14,1167137.0,101301886976.0,1.98
2014-08-01,000300,2341.23,2329.4,2371.5,2328.97,1263173.0,106125189120.0,-0.89
2014-07-31,000300,2321.97,2350.25,2350.55,2316.58,1109877.0,93135568896.0,1.22
2014-07-30,000300,2324.69,2322.01,2339.04,2316.06,1230228.0,103362306048.0,-0.4
2014-07-29,000300,2326.04,2331.37,2342.77,2316.22,1342696.0,112176545792.0,0.32
2014-07-28,000300,2272.38,2323.9,2331.47,2272.38,1798693.0,145277419520.0,2.81
2014-07-25,000300,2243.07,2260.45,2260.89,2239.07,989728.0,81994563584.0,1.05
2014-07-24,000300,2199.83,2237.01,2239.81,2199.83,1194355.0,99964370944.0,1.78
2014-07-23,000300,2191.39,2197.83,2210.28,2190.55,842138.0,69177999360.0,0.23
2014-07-22,000300,2162.44,2192.7,2197.59,2162.24,785425.0,66806116352.0,1.22
2014-07-21,000300,2164.22,2166.3,2171.94,2158.96,541722.0,47731630080.0,0.1
2014-07-18,000300,2147.66,2164.14,2176.32,2145.45,654732.0,53758918656.0,0.33
2014-07-17,000300,2166.83,2157.07,2166.93,2147.08,594535.0,46354644992.0,-0.64
2014-07-16,000300,2172.82,2170.87,2183.25,2166.77,815602.0,61126053888.0,-0.19
2014-07-15,000300,2170.09,2174.98,2176.27,2165.21,718156.0,64304873472.0,0.15
2014-07-14,000300,2149.54,2171.76,2171.9,2145.28,661588.0,60467089408.0,1.11
2014-07-11,000300,2136.32,2148.01,2154.73,2134.79,613742.0,51551825920.0,0.24
2014-07-10,000300,2146.6,2142.85,2151.77,2139.52,557324.0,50931666944.0,-0.27
2014-07-09,000300,2178.14,2148.71,2178.51,2148.26,620220.0,58980249600.0,-1.46
2014-07-08,000300,2174.83,2180.47,2180.78,2163.36,507436.0,46017265664.0,0.19
2014-07-07,000300,2178.55,2176.29,2186.2,2171.08,502423.0,47663878144.0,-0.11
2014-07-04,000300,2180.44,2178.69,2183.8,2174.07,528511.0,47990034432.0,-0.07
2014-07-03,000300,2169.0,2180.19,2184.96,2164.84,636906.0,56024940544.0,0.43
2014-07-02,000300,2164.0,2170.87,2171.51,2155.61,596855.0,53273657344.0,0.29
2014-07-01,000300,2169.2,2164.56,2171.15,2157.13,533231.0,49936285696.0,-0.03
2014-06-30,000300,2152.31,2165.12,2168.22,2152.31,543041.0,50277572608.0,0.69
2014-06-27,000300,2146.37,2150.26,2159.53,2138.93,527228.0,45525671936.0,0.05
2014-06-26,000300,2135.16,2149.08,2151.11,2134.89,443511.0,40601837568.0,0.74
2014-06-25,000300,2141.73,2133.37,2141.73,2126.03,376661.0,33809315840.0,-0.53
2014-06-24,000300,2131.69,2144.82,2145.21,2130.29,401643.0,38778507264.0,0.5
2014-06-23,000300,2137.93,2134.11,2147.23,2132.45,411792.0,37112430592.0,-0.12
2014-06-20,000300,2124.96,2136.73,2137.03,2120.81,423937.0,35425714176.0,0.46
2014-06-19,000300,2161.43,2126.91,2166.41,2119.5,531626.0,46029746176.0,-1.54
2014-06-18,000300,2169.25,2160.24,2172.55,2158.5,494638.0,42538094592.0,-0.43
2014-06-17,000300,2185.68,2169.67,2185.68,2168.44,499336.0,46244978688.0,-1.01
2014-06-16,000300,2176.44,2191.86,2196.34,2174.28,632968.0,56904298496.0,0.72
2014-06-13,000300,2150.99,2176.24,2183.64,2150.57,592528.0,51765510144.0,1.06
2014-06-12,000300,2156.76,2153.41,2160.99,2148.41,430258.0,37252042752.0,-0.34
2014-06-11,000300,2156.15,2160.77,2163.61,2152.08,425637.0,37311082496.0,-0.02
2014-06-10,000300,2138.67,2161.27,2161.53,2132.45,505079.0,44416139264.0,1.26
2014-06-09,000300,2128.22,2134.28,2153.9,2126.67,393110.0,35326730240.0,-0.02
2014-06-06,000300,2149.21,2134.72,2149.78,2123.98,357380.0,32415598592.0,-0.74
2014-06-05,000300,2126.61,2150.6,2150.93,2123.52,364774.0,33050775552.0,1.05
2014-06-04,000300,2149.41,2128.27,2149.45,2117.31,418172.0,35607023616.0,-1.01
2014-06-03,000300,2157.64,2149.92,2168.99,2149.29,419829.0,37906227200.0,-0.3
2014-05-30,000300,2156.38,2156.46,2166.91,2146.22,439238.0,39769198592.0,0.06
2014-05-29,000300,2171.26,2155.16,2178.09,2154.92,448915.0,41076912128.0,-0.65
2014-05-28,000300,2147.47,2169.35,2171.17,2142.01,500562.0,45627621376.0,1.03
2014-05-27,000300,2154.4,2147.28,2160.03,2145.75,358971.0,32374255616.0,-0.4
2014-05-26,000300,2161.89,2155.98,2165.42,2147.45,395506.0,37788483584.0,0.35
2014-05-23,000300,2130.77,2148.41,2148.58,2128.66,376231.0,32420020224.0,0.82
2014-05-22,000300,2134.09,2130.87,2160.91,2128.86,462527.0,39227551744.0,-0.24
2014-05-21,000300,2106.76,2135.9,2136.1,2096.51,389460.0,32246808576.0,0.95
2014-05-20,000300,2124.71,2115.77,2131.57,2110.72,372996.0,31576338432.0,0.03
2014-05-19,000300,2139.36,2115.14,2139.36,2105.71,428936.0,37135949824.0,-1.44
2014-05-16,000300,2143.93,2145.95,2150.5,2132.19,422531.0,34987585536.0,0.09
2014-05-15,000300,2169.28,2144.08,2171.45,2142.34,467340.0,38938529792.0,-1.3
2014-05-14,000300,2175.09,2172.37,2184.22,2169.0,485142.0,39214125056.0,-0.11
2014-05-13,000300,2180.06,2174.85,2185.05,2167.77,649125.0,50241277952.0,-0.24
2014-05-12,000300,2150.31,2180.05,2184.33,2139.48,834725.0,66275508224.0,2.16
2014-05-09,000300,2138.84,2133.91,2141.56,2120.6,491811.0,40242745344.0,-0.07
2014-05-08,000300,2132.04,2135.5,2168.21,2128.32,483324.0,40729772032.0,-0.09
2014-05-07,000300,2151.47,2137.32,2153.72,2136.99,446074.0,37751021568.0,-0.93
2014-05-06,000300,2151.39,2157.33,2173.62,2150.11,480865.0,41486450688.0,0.04
2014-05-05,000300,2152.59,2156.47,2161.7,2131.23,493440.0,41470451712.0,-0.1
2014-04-30,000300,2158.76,2158.66,2164.17,2153.12,453346.0,39493021696.0,0.01
2014-04-29,000300,2134.41,2158.47,2159.38,2131.78,482049.0,41550352384.0,1.1
2014-04-28,000300,2165.77,2134.97,2171.39,2132.69,604851.0,49998811136.0,-1.52
2014-04-25,000300,2195.81,2167.83,2201.71,2167.64,602453.0,52092022784.0,-1.03
2014-04-24,000300,2192.77,2190.47,2209.45,2186.76,450589.0,41927012352.0,-0.19
2014-04-23,000300,2191.23,2194.67,2205.59,2187.39,477635.0,45191151616.0,-0.1
2014-04-22,000300,2184.02,2196.8,2196.85,2165.07,570946.0,52351991808.0,0.44
2014-04-21,000300,2209.94,2187.25,2231.71,2186.76,562782.0,51856113664.0,-1.67
2014-04-18,000300,2215.88,2224.48,2228.77,2203.05,507579.0,45709615104.0,-0.01
2014-04-17,000300,2238.78,2224.8,2241.62,2221.95,483336.0,45096435712.0,-0.35
2014-04-16,000300,2223.47,2232.53,2245.31,2221.15,516780.0,47770218496.0,0.14
2014-04-15,000300,2261.41,2229.46,2261.47,2225.68,682181.0,62599114752.0,-1.73
2014-04-14,000300,2267.94,2268.61,2275.83,2255.46,622650.0,60254150656.0,-0.09
2014-04-11,000300,2269.56,2270.67,2281.1,2261.13,906158.0,86154854400.0,-0.14
2014-04-10,000300,2241.45,2273.76,2290.74,2229.51,1145454.0,101616812032.0,1.57
2014-04-09,000300,2239.79,2238.62,2246.79,2228.99,663572.0,61178630144.0,0.06
2014-04-08,000300,2179.92,2237.32,2243.97,2178.9,972191.0,85692891136.0,2.37
2014-04-04,000300,2157.98,2185.47,2186.15,2155.28,479458.0,43912626176.0,0.95
2014-04-03,000300,2188.64,2165.01,2196.14,2160.75,715360.0,57708859392.0,-0.72
2014-04-02,000300,2166.07,2180.73,2182.68,2164.01,650392.0,56777150464.0,0.81
2014-04-01,000300,2143.72,2163.11,2170.1,2141.15,488664.0,43659063296.0,0.78
2014-03-31,000300,2156.05,2146.3,2165.25,2134.42,554574.0,48105021440.0,-0.26
2014-03-28,000300,2154.51,2151.96,2172.67,2144.58,700860.0,60123340800.0,-0.17
2014-03-27,000300,2168.34,2155.71,2186.89,2146.92,712751.0,62175858688.0,-0.71
2014-03-26,000300,2181.23,2171.05,2186.08,2165.22,582761.0,50116022272.0,-0.16
2014-03-25,000300,2170.78,2174.44,2191.49,2164.67,868775.0,67548475392.0,-0.1
2014-03-24,000300,2161.9,2176.55,2186.73,2150.87,1044919.0,81203912704.0,0.82
2014-03-21,000300,2079.87,2158.8,2163.23,2077.76,1040248.0,83560513536.0,3.44
2014-03-20,000300,2116.19,2086.97,2134.79,2086.5,676312.0,58951602176.0,-1.6
2014-03-19,000300,2131.28,2120.87,2131.28,2101.29,593039.0,55283945472.0,-0.81
2014-03-18,000300,2146.12,2138.13,2152.46,2134.92,553541.0,54188441600.0,-0.23
2014-03-17,000300,2132.79,2143.04,2143.2,2118.95,524094.0,47571288064.0,0.95
2014-03-14,000300,2129.87,2122.84,2140.38,2109.57,586177.0,49805246464.0,-0.82
2014-03-13,000300,2119.55,2140.33,2149.44,2115.99,692260.0,59163095040.0,1.24
2014-03-12,000300,2102.8,2114.13,2130.59,2090.76,700697.0,60115238912.0,0.26
2014-03-11,000300,2092.61,2108.66,2118.79,2088.73,576212.0,53075783680.0,0.52
2014-03-10,000300,2149.68,2097.79,2149.68,2095.07,714164.0,63086411776.0,-3.25
2014-03-07,000300,2170.04,2168.36,2189.39,2161.44,642651.0,58693177344.0,-0.24
2014-03-06,000300,2159.4,2173.63,2181.43,2136.45,690937.0,61495025664.0,0.45
2014-03-05,000300,2187.35,2163.98,2189.09,2159.59,613320.0,55669678080.0,-0.93
2014-03-04,000300,2183.86,2184.27,2188.6,2161.59,730692.0,64691437568.0,-0.28
2014-03-03,000300,2173.91,2190.37,2194.22,2167.91,820723.0,69408743424.0,0.52
2014-02-28,000300,2149.45,2178.97,2180.47,2133.55,766680.0,70216802304.0,1.15
2014-02-27,000300,2170.81,2154.11,2180.06,2150.14,901042.0,81588002816.0,-0.43
2014-02-26,000300,2147.74,2163.4,2164.7,2137.08,779932.0,68640579584.0,0.25
2014-02-25,000300,2216.51,2157.91,2225.21,2150.09,932375.0,88306573312.0,-2.56
2014-02-24,000300,2246.72,2214.51,2246.72,2194.16,892159.0,79599149056.0,-2.2
2014-02-21,000300,2284.03,2264.29,2287.87,2250.65,763689.0,69908185088.0,-1.01
2014-02-20,000300,2314.09,2287.44,2331.7,2286.2,1064395.0,91771592704.0,-0.92
2014-02-19,000300,2280.93,2308.66,2317.42,2274.15,993525.0,88341897216.0,1.15
2014-02-18,000300,2310.31,2282.44,2310.31,2276.11,870497.0,88107270144.0,-1.26
2014-02-17,000300,2308.79,2311.65,2315.58,2293.55,878316.0,86871351296.0,0.7
2014-02-14,000300,2278.4,2295.57,2295.85,2274.43,670829.0,64613326848.0,0.7
2014-02-13,000300,2288.45,2279.55,2307.47,2278.26,962177.0,87352123392.0,-0.51
2014-02-12,000300,2286.19,2291.25,2294.32,2276.44,765921.0,73487376384.0,0.25
2014-02-11,000300,2267.74,2285.56,2296.52,2262.6,992298.0,92688965632.0,0.8
2014-02-10,000300,2221.54,2267.53,2270.19,2221.54,830657.0,81103241216.0,2.49
2014-02-07,000300,2187.34,2212.48,2212.5,2177.12,504593.0,49597108224.0,0.46
2014-01-30,000300,2223.16,2202.45,2223.16,2200.22,436323.0,43475959808.0,-1.14
2014-01-29,000300,2225.71,2227.78,2233.06,2219.93,502227.0,48788684800.0,0.36
2014-01-28,000300,2220.78,2219.86,2233.26,2205.97,532691.0,49408753664.0,0.18
2014-01-27,000300,2233.01,2215.92,2233.23,2211.8,703442.0,63503990784.0,-1.33
2014-01-24,000300,2225.76,2245.68,2257.36,2222.89,611676.0,59563446272.0,0.62
2014-01-23,000300,2242.24,2231.89,2248.92,2228.06,563459.0,55726415872.0,-0.53
2014-01-22,000300,2190.43,2243.8,2244.13,2187.53,706413.0,64803356672.0,2.58
2014-01-21,000300,2168.42,2187.41,2197.92,2168.42,403062.0,38590992384.0,0.99
2014-01-20,000300,2173.65,2165.99,2182.46,2156.46,405601.0,39157227520.0,-0.57
2014-01-17,000300,2203.82,2178.49,2205.97,2175.88,502731.0,46268157952.0,-1.51
2014-01-16,000300,2209.45,2211.84,2227.26,2201.56,522989.0,49842782208.0,0.13
2014-01-15,000300,2210.02,2208.94,2215.9,2193.8,489623.0,45755916288.0,-0.18
2014-01-14,000300,2192.84,2212.85,2214.12,2179.91,540499.0,46785101824.0,0.87
2014-01-13,000300,2207.0,2193.68,2222.07,2183.6,501227.0,46123003904.0,-0.51
2014-01-10,000300,2216.52,2204.85,2224.49,2200.22,541692.0,47572307968.0,-0.78
2014-01-09,000300,2236.97,2222.22,2258.89,2220.8,559870.0,54399492096.0,-0.88
2014-01-08,000300,2240.64,2241.91,2262.58,2228.42,513488.0,50691489792.0,0.17
2014-01-07,000300,2222.31,2238.0,2246.79,2218.65,437531.0,42565648384.0,-0.03
2014-01-06,000300,2286.37,2238.64,2286.37,2229.33,663004.0,59979358208.0,-2.28
2014-01-03,000300,2311.97,2290.78,2314.84,2280.89,597826.0,57739710464.0,-1.34
2014-01-02,000300,2323.43,2321.98,2325.99,2310.65,451942.0,49012211712.0,-0.35
2013-12-31,000300,2289.01,2330.03,2333.07,2287.12,566310.0,57026486272.0,1.33
2013-12-30,000300,2313.38,2299.46,2316.62,2295.64,484143.0,46156443648.0,-0.17
2013-12-27,000300,2268.53,2303.48,2315.18,2264.39,533891.0,51197947904.0,1.68
2013-12-26,000300,2299.97,2265.33,2301.49,2263.92,514975.0,48603013120.0,-1.73
2013-12-25,000300,2291.75,2305.11,2305.61,2281.6,440053.0,41202982912.0,0.74
2013-12-24,000300,2291.13,2288.25,2312.83,2270.24,455991.0,45173190656.0,0.16
2013-12-23,000300,2283.8,2284.6,2295.76,2259.57,455802.0,44415344640.0,0.28
2013-12-20,000300,2335.05,2278.14,2338.88,2278.1,652042.0,60862128128.0,-2.33
2013-12-19,000300,2366.2,2332.41,2370.99,2331.19,480956.0,45148868608.0,-1.05
2013-12-18,000300,2356.7,2357.23,2368.58,2350.45,400152.0,39675269120.0,0.04
2013-12-17,000300,2369.26,2356.38,2373.29,2351.18,484838.0,46306074624.0,-0.49
2013-12-16,000300,2408.68,2367.92,2412.73,2367.43,645816.0,62107893760.0,-1.61
2013-12-13,000300,2388.66,2406.64,2416.26,2386.25,515011.0,47583526912.0,-0.14
2013-12-12,000300,2406.77,2410.02,2423.31,2402.77,501477.0,47481446400.0,-0.11
2013-12-11,000300,2440.5,2412.76,2440.5,2400.74,680751.0,62808850432.0,-1.65
2013-12-10,000300,2456.23,2453.32,2466.66,2444.53,669414.0,61236727808.0,0.1
2013-12-09,000300,2460.03,2450.87,2468.95,2445.94,571648.0,57634537472.0,-0.06
2013-12-06,000300,2463.04,2452.29,2470.81,2445.62,661140.0,64843206656.0,-0.64
2013-12-05,000300,2476.45,2468.2,2481.75,2460.58,777089.0,72999927808.0,-0.28
2013-12-04,000300,2439.82,2475.14,2486.64,2434.69,1026502.0,94783930368.0,1.32
2013-12-03,000300,2410.69,2442.78,2448.33,2406.66,744557.0,72045232128.0,0.99
2013-12-02,000300,2423.97,2418.79,2464.86,2397.01,1196551.0,112921837568.0,-0.83
2013-11-29,000300,2442.68,2438.94,2446.39,2432.39,618037.0,61907374080.0,-0.02
2013-11-28,000300,2419.15,2439.53,2460.56,2417.24,906604.0,86852444160.0,1.04
2013-11-27,000300,2386.36,2414.48,2422.81,2383.78,752940.0,70744776704.0,1.13
2013-11-26,000300,2387.83,2387.42,2399.02,2380.41,591858.0,53334204416.0,-0.05
2013-11-25,000300,2385.78,2388.63,2418.85,2380.69,661447.0,63811264512.0,-0.39
2013-11-22,000300,2415.29,2397.96,2419.0,2393.58,750006.0,70052208640.0,-0.5
2013-11-21,000300,2412.45,2409.99,2415.38,2382.88,877066.0,82220523520.0,-0.61
2013-11-20,000300,2428.77,2424.85,2435.43,2406.42,722918.0,67741429760.0,0.53
2013-11-19,000300,2427.93,2412.16,2427.93,2405.08,786482.0,79884935168.0,-0.69
2013-11-18,000300,2367.88,2428.9,2429.57,2361.04,1100346.0,108549513216.0,3.33
2013-11-15,000300,2306.55,2350.73,2377.21,2306.55,863917.0,83147857920.0,2.01
2013-11-14,000300,2291.27,2304.5,2305.7,2279.01,573103.0,51945078784.0,0.72
2013-11-13,000300,2325.36,2288.12,2325.56,2287.55,598488.0,53183049728.0,-2.22
2013-11-12,000300,2319.36,2340.0,2342.53,2316.6,526875.0,49854763008.0,1.04
2013-11-11,000300,2305.94,2315.89,2325.23,2295.0,457394.0,42566549504.0,0.34
2013-11-08,000300,2329.08,2307.95,2342.67,2306.04,537885.0,48564998144.0,-1.39
2013-11-07,000300,2351.87,2340.55,2356.67,2328.25,548217.0,50942570496.0,-0.55
2013-11-06,000300,2371.32,2353.57,2383.54,2352.79,637766.0,59536871424.0,-1.27
2013-11-05,000300,2366.88,2383.77,2385.69,2343.8,620844.0,56935550976.0,0.14
2013-11-04,000300,2397.21,2380.45,2404.9,2376.36,517984.0,48959463424.0,-0.19
2013-11-01,000300,2373.96,2384.96,2395.0,2365.15,630557.0,57820024832.0,0.47
2013-10-31,000300,2398.39,2373.72,2398.39,2370.23,827369.0,70393880576.0,-1.4
2013-10-30,000300,2371.85,2407.47,2407.85,2365.51,921781.0,75735064576.0,1.49
2013-10-29,000300,2369.22,2372.05,2408.62,2327.9,1067378.0,91741560832.0,0.26
2013-10-28,000300,2372.57,2365.95,2377.25,2351.86,628761.0,56602099712.0,-0.11
2013-10-25,000300,2400.52,2368.56,2413.33,2353.99,770701.0,70778093568.0,-1.33
2013-10-24,000300,2412.24,2400.51,2422.94,2395.47,645608.0,60427235328.0,-0.74
2013-10-23,000300,2451.56,2418.49,2474.37,2412.48,915453.0,83286777856.0,-1.12
2013-10-22,000300,2470.25,2445.89,2470.25,2439.86,907030.0,83412049920.0,-1.03
2013-10-21,000300,2431.92,2471.32,2472.79,2423.56,849097.0,82223144960.0,1.87
2013-10-18,000300,2415.12,2426.05,2435.71,2410.6,602916.0,59138752512.0,0.53
2013-10-17,000300,2432.64,2413.33,2440.92,2407.78,712224.0,67722891264.0,-0.33
2013-10-16,000300,2459.08,2421.37,2459.08,2409.72,889798.0,83150848000.0,-1.87
2013-10-15,000300,2475.32,2467.52,2479.13,2449.42,891734.0,86100819968.0,-0.2
2013-10-14,000300,2472.27,2472.54,2483.13,2462.55,1000813.0,99109158912.0,0.16
2013-10-11,000300,2442.36,2468.51,2471.16,2439.63,933882.0,91811545088.0,1.61
2013-10-10,000300,2455.64,2429.32,2455.98,2422.02,903297.0,89468018688.0,-0.99
2013-10-09,000300,2432.94,2453.58,2453.75,2424.77,762776.0,76128337920.0,0.48
2013-10-08,000300,2406.42,2441.81,2446.7,2392.57,847855.0,84229906432.0,1.36
2013-09-30,000300,2406.21,2409.04,2415.07,2397.22,595139.0,60990140416.0,0.59
2013-09-27,000300,2382.22,2394.97,2402.2,2379.86,659715.0,66383990784.0,0.44
2013-09-26,000300,2422.63,2384.44,2422.63,2382.54,862367.0,84183924736.0,-1.84
2013-09-25,000300,2440.84,2429.03,2455.04,2423.28,905184.0,89119219712.0,-0.61
2013-09-24,000300,2470.71,2443.89,2470.75,2420.09,978530.0,96769835008.0,-1.15
2013-09-23,000300,2441.52,2472.29,2473.16,2439.99,801283.0,80920690688.0,1.64
2013-09-18,000300,2426.04,2432.51,2439.63,2407.24,710407.0,69341323264.0,0.21
2013-09-17,000300,2480.81,2427.32,2481.71,2426.46,994599.0,93115105280.0,-2.06
2013-09-16,000300,2501.08,2478.39,2503.69,2467.13,1053832.0,97043841024.0,-0.42
2013-09-13,000300,2502.54,2488.9,2515.78,2481.45,1107750.0,98275008512.0,-0.74
2013-09-12,000300,2480.47,2507.45,2527.38,2469.72,1451731.0,126115528704.0,0.99
2013-09-11,000300,2483.79,2482.89,2504.47,2471.62,1669149.0,142830288896.0,0.32
2013-09-10,000300,2446.45,2474.89,2475.19,2435.83,1548560.0,130648129536.0,1.4
2013-09-09,000300,2374.26,2440.61,2449.25,2372.69,1498896.0,127299543040.0,3.51
2013-09-06,000300,2336.77,2357.78,2361.18,2335.93,733401.0,63916892160.0,0.68
2013-09-05,000300,2350.93,2341.74,2351.22,2336.75,629513.0,59606065152.0,-0.38
2013-09-04,000300,2352.54,2350.7,2360.66,2345.44,787257.0,68509011968.0,-0.16
2013-09-03,000300,2326.23,2354.5,2354.86,2321.3,805540.0,72663982080.0,1.47
2013-09-02,000300,2319.96,2320.34,2329.87,2297.45,795102.0,73575866368.0,0.28
2013-08-30,000300,2315.91,2313.91,2334.41,2303.61,876545.0,76695994368.0,-0.19
2013-08-29,000300,2338.56,2318.31,2342.32,2308.15,660854.0,59719880704.0,-0.42
2013-08-28,000300,2326.1,2328.06,2345.36,2307.04,892561.0,80965558272.0,-0.55
2013-08-27,000300,2332.8,2340.88,2345.11,2322.46,659903.0,62575378432.0,0.23
2013-08-26,000300,2294.76,2335.62,2336.38,2288.5,703710.0,66541010944.0,2.13
2013-08-23,000300,2314.87,2286.93,2321.04,2251.92,689671.0,65459847168.0,-0.74
2013-08-22,000300,2302.67,2303.93,2329.14,2297.02,553381.0,51686309888.0,-0.2
2013-08-21,000300,2320.58,2308.59,2321.64,2291.05,550073.0,50886496256.0,-0.17
2013-08-20,000300,2325.86,2312.47,2353.41,2303.67,730863.0,67589705728.0,-0.81
2013-08-19,000300,2286.2,2331.43,2340.19,2284.08,724832.0,67064926208.0,1.18
2013-08-16,000300,2314.26,2304.14,2423.08,2295.02,1203695.0,104026775552.0,-0.75
2013-08-15,000300,2348.84,2321.58,2362.09,2319.78,619518.0,59411202048.0,-1.17
2013-08-14,000300,2362.62,2349.08,2386.6,2340.83,759421.0,71338221568.0,-0.42
2013-08-13,000300,2352.88,2359.07,2360.83,2340.73,783936.0,71178518528.0,0.27
2013-08-12,000300,2296.22,2352.79,2352.89,2293.18,978632.0,94038908928.0,2.92
2013-08-09,000300,2288.51,2286.01,2301.59,2258.33,646000.0,62663979008.0,0.41
2013-08-08,000300,2277.25,2276.78,2297.63,2267.07,530984.0,52710277120.0,-0.17
2013-08-07,000300,2292.38,2280.62,2313.88,2276.86,730486.0,69560483840.0,-0.57
2013-08-06,000300,2270.67,2293.64,2302.48,2256.72,737468.0,68993572864.0,0.67
2013-08-05,000300,2249.98,2278.33,2278.33,2243.22,553421.0,53623066624.0,1.38
2013-08-02,000300,2263.49,2247.26,2274.71,2244.25,608908.0,58460000256.0,0.08
2013-08-01,000300,2206.0,2245.36,2245.56,2200.63,626039.0,58944765952.0,2.39
2013-07-31,000300,2211.75,2193.02,2235.38,2187.21,483270.0,46723493888.0,0.17
2013-07-30,000300,2184.01,2189.39,2221.59,2162.98,551936.0,50907226112.0,0.62
2013-07-29,000300,2205.08,2175.97,2205.08,2169.02,546009.0,49624612864.0,-2.16
2013-07-26,000300,2226.43,2224.01,2238.42,2209.81,489410.0,45636071424.0,-0.61
2013-07-25,000300,2255.22,2237.68,2268.84,2227.85,657743.0,60558364672.0,-0.51
2013-07-24,000300,2253.38,2249.15,2265.58,2217.19,695923.0,69279825920.0,-0.74
2013-07-23,000300,2211.59,2265.85,2276.74,2206.76,748097.0,69255421952.0,2.89
2013-07-22,000300,2170.09,2202.19,2203.06,2159.81,532834.0,48872947712.0,0.53
2013-07-19,000300,2248.13,2190.48,2257.92,2188.75,705352.0,66179072000.0,-2.44
